證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,本益比,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label
3051,力特         ,200312,24064,115.03,20.3233,5.1376,2.8339,0.11678,0.25298,0.17321,0.13952,1.1664,230.96,125.13,3.33,7.77,101.28,93.56,5.7289,1
3231,緯創         ,200312,23833,14.52,7.8065,0.74538,0.15796,0.037664,0.093719,0.0042982,0.020058,1.4883,110.4,65.86,9.73,7.25,-60.54,-7.85,-39.1873,-1
2449,京元電       ,200312,23595,18.64,13.4101,0.96381,1.8734,0.03876,0.058626,0.12071,0.11398,0.51256,123.67,112.26,119.67,4.13,553.22,355.61,-31.706,-1
2332,友訊         ,200312,23274,26.02,9.4618,1.2868,0.52186,0.057807,0.13453,0.064083,0.05493,1.3271,145.88,89.67,3.92,5.95,147.03,58.43,-9.4927,-1
1710,東聯         ,200312,23191,19.47,6.2404,1.2268,1.3474,0.15624,0.1967,0.2542,0.21602,0.25892,141.96,81.44,10.11,13.57,109.92,110.19,-0.56497,1
2312,金寶         ,200312,23114,12.62,5.9528,0.89504,0.42165,0.076896,0.13023,0.047185,0.07081,0.69358,166.1,101.59,6.25,5.56,-9.6,58.79,-19.4929,-1
1434,福懋         ,200312,22701,8.84,8.84,0.66717,0.58427,0.039524,0.074882,0.048686,0.066284,0.89459,166.84,88.98,3.75,7.78,-4.31,-8.82,21.4932,1
1504,東元         ,200312,22674,8.51,37,0.50385,0.61311,0.0066921,0.013005,0.023007,0.01583,0.94328,128.5,67.04,2.94,4.51,-27.02,-28.04,-4.4653,-1
2391,合勤         ,200312,22649,36.69,7.7569,1.6438,1.3757,0.15818,0.20693,0.16591,0.17747,0.30816,323.9,246.44,4.51,7.67,37.77,31.33,25.6473,1
3037,欣興         ,200312,21824,17.59,11.7267,0.9794,0.71972,0.040008,0.071774,0.090993,0.057946,0.79397,142.74,119.54,12.6,3.57,13.69,9.47,-8.4707,-1
2606,裕民         ,200312,21823,13.79,3.727,0.79665,1.1387,0.12257,0.21368,0.31624,0.30529,0.74328,180.5,153.59,0,22.6,564.82,913.57,79.8405,1
5304,鼎創達       ,200312,21445,168.23,54.2677,11.9907,6.1849,0.083471,0.21107,0.12392,0.11394,1.5286,134.39,86.3,2.47,9.06,260.58,913.97,-64.3464,-1
2207,和泰         ,200312,21082,26.89,6.8249,1.1351,0.2242,0.05432,0.16034,0.032149,0.032835,1.9518,103.57,87.89,28.42,5.3,36.97,55.06,77.1662,1
2501,國建         ,200312,21037,11.27,66.2941,0.99208,5.0995,0.014582,0.014957,-0.14323,0.07683,0.025659,8350.77,3094.02,0.3,14.37,22.99,141.73,55.8119,1
2385,群光         ,200312,20466,26.23,4.6673,1.5466,0.3166,0.13571,0.32772,0.081729,0.072793,1.4149,123.06,72.13,6.55,7.12,80.63,80.72,-39.4586,-1
1722,台肥         ,200312,20286,16.53,17.4,0.50674,1.994,0.018023,0.029018,0.074762,0.11411,0.6101,923.87,751.47,6.11,9.13,-27.35,-13.12,74.4707,1
2395,研華         ,200312,19966,31.76,10.0189,1.8422,0.95836,0.11429,0.17538,0.18728,0.095906,0.53457,221.49,146.85,4.03,6.75,26.55,-15.42,45.3715,1
1319,東陽         ,200312,19583,35.22,11.8188,2.2419,1.6283,0.093171,0.16714,0.12651,0.13441,0.79395,107.29,77.01,9.74,4.37,30.22,102.39,3.2368,1
1451,年興         ,200312,19446,19.95,6.1009,1.1479,0.99501,0.1432,0.18727,0.13986,0.16303,0.30772,219.34,97.39,4,12.13,-12.3,-0.08,6.9674,1
1729,必翔         ,200312,19400,89.16,16.0072,5.0573,5.7191,0.27852,0.31593,0.34862,0.35718,0.13433,509.83,417.79,3.98,13.98,26.45,17.01,-41.1171,-1
2474,可成         ,200312,18999,29.43,4.642,1.1487,1.3426,0.12235,0.24732,0.33115,0.28912,1.0214,332.72,302.23,6.41,3.36,165.73,200.6,6.1502,1
1907,永豐餘       ,200312,18888,8.95,5.2647,0.65954,0.46182,0.062956,0.12525,0.031492,0.087949,0.98953,132.73,104.3,6.88,4.35,-40.36,235.04,37.9888,1
1604,聲寶         ,200312,18801,20.1,17.6316,1.4944,1.0229,0.038866,0.067324,0.039263,0.046141,0.73221,253.02,157.93,5.71,4.63,313.54,2.82,-46.4179,-1
2411,飛瑞         ,200312,18782,28.88,8.6467,1.9862,1.5842,0.16261,0.22328,0.18579,0.18283,0.37312,306.04,268.47,9.39,4.31,39.83,59.27,4.1205,1
2331,精英         ,200312,18770,24.74,23.7885,1.2389,0.23234,0.018711,0.051651,0.016622,0.0097851,1.7604,150.41,103.2,10.04,5.3,-74.25,-80.83,-27.0412,-1
1310,台苯         ,200312,17627,25.98,34.64,2,0.79231,0.026324,0.054688,0.034999,0.022911,1.0775,131.19,76.39,7.29,6.61,-40.6,-37.17,-24.7883,-1
3035,智原         ,200312,16984,36.58,7.8836,2.1492,2.0772,0.22508,0.27286,0.2345,0.26364,0.21227,423.42,364.25,7.53,5.01,11.63,48.17,-12.5205,-1
1718,中纖         ,200312,16512,10.82,4.7043,0.91231,0.85466,0.097535,0.19391,0.13404,0.18158,0.98808,104.05,67.49,10.23,6.64,336.28,430.88,7.3937,1
2451,創見         ,200312,16392,35.87,5.6756,1.8576,0.8197,0.20917,0.3272,0.16881,0.14438,0.56425,428.75,313.68,7.23,10.94,29.05,31.93,19.7101,1
2343,精業         ,200312,16359,16.61,29.1404,1.033,1.6932,0.029844,0.035489,0.024762,0.058192,0.18914,300.23,236.44,5.67,5.46,-43.89,-34.74,-35.28,-1
2384,勝華         ,200312,15969,17.81,12.1986,0.9004,0.58279,0.033054,0.073329,0.068972,0.047468,1.2185,122.71,58.69,2.96,5.38,86.31,248.23,25.772,1
2014,中鴻         ,200312,15963,10.64,7.2877,1.0019,0.40015,0.059828,0.13708,0.099016,0.054769,1.2913,96.95,28.1,6.77,50.8,-0.56,-15.31,62.218,1
2313,華通         ,200312,15573,17.26,-5.0765,1.1757,1.041,-0.095604,-0.23114,-0.11658,-0.20473,1.4176,164,115.76,4.89,3.24,-345.84,-147,-41.3673,-1
2345,智邦         ,200312,15491,23.19,-4.7814,1.7178,0.71135,-0.17946,-0.38789,-0.03058,-0.16056,1.1614,134.14,94.92,5.42,4.41,-150.1,-351.82,-40.3622,-1
6239,力成         ,200312,15283,20.71,5.1136,1.3788,1.2204,0.14543,0.26771,0.24598,0.23708,0.84081,94.65,80.82,19.86,6.89,269.7,456.33,49.831,1
2315,神達         ,200312,15264,9.06,8.7961,0.54251,0.20009,0.023586,0.059056,0.012045,0.022851,1.5038,101.79,63.25,5.71,5.6,1653.62,28.62,24.7241,1
9933,中鼎         ,200312,15197,16.57,11.4276,1.206,0.61461,0.040754,0.10443,0.047663,0.053424,1.5624,157.98,97.34,3.89,7.27,-0.04,9.14,-20.8208,-1
2393,億光         ,200312,15155,34.49,8.821,1.6155,1.5356,0.13245,0.18297,0.18329,0.17398,0.38141,196.32,142.21,4.96,4.43,90.04,74.94,-37.3732,-1
1440,南紡         ,200312,15084,8.5,13.9344,0.68604,0.92492,0.029814,0.048746,0.046777,0.065861,0.635,215.87,47.01,2.14,12.52,27.75,20.39,13.6471,1
2392,正崴         ,200312,15063,31.61,9.0057,1.0213,0.56036,0.067098,0.11337,0.075171,0.062207,0.68957,138.36,101.06,8.07,4.4,-12.93,-3.14,16.229,1
9915,億豐         ,200312,14648,28.62,5.8648,1.7623,0.72658,0.23604,0.29785,0.16456,0.12391,0.26184,441.95,384.18,24.12,7.75,36.85,66.89,4.717,1
9907,統一實       ,200312,14621,6.94,18.7568,0.6414,0.57025,0.014007,0.03269,0.090099,0.030011,1.3339,50.15,16.35,5.34,12.65,39.75,234.6,5.9078,1
6235,華孚         ,200312,14520,66.85,17.4543,3.2436,4.0368,0.10897,0.18289,0.28695,0.22761,0.67826,107.37,58.05,3.03,3.57,147.51,143.77,-53.2835,-1
2381,華宇         ,200312,14461,22.17,-27.7125,1.5407,0.89431,-0.031733,-0.051574,-0.057141,-0.032602,0.62525,146.34,82.05,5.76,6.18,-458.38,-417.13,-28.2815,-1
6282,康舒         ,200312,14030,21.17,5.9466,1.2669,0.76842,0.13432,0.21323,0.13602,0.12931,0.58754,185.67,155.06,6.03,4.06,57.2,83.21,-4.9126,-1
1103,嘉泥         ,200312,13992,17.57,12.9191,0.89506,1.0661,0.021398,0.054971,0.12629,0.082393,1.569,129.46,103.63,2.88,4.66,9.24,42.99,-22.4815,-1
2495,普安         ,200312,13890,30.64,4.1687,1.65,1.7223,0.3544,0.39591,0.42589,0.41335,0.11715,804.52,616.93,2.74,9.37,211.89,208.24,-13.6423,-1
9917,中保         ,200312,13764,20.95,7.7306,1.2089,1.4203,0.10239,0.15057,0.2318,0.17894,0.47058,143.04,136.32,56,13.06,10.65,25.2,29.642,1
2607,榮運         ,200312,13712,9.88,18.6415,0.57913,1.5223,0.018271,0.030797,0.13694,0.080935,0.68554,149.87,148.3,0,1.93,590.23,2.71,23.8866,1
2015,豐興         ,200312,13698,15.12,6.2739,1.0168,0.46253,0.10614,0.16223,0.092201,0.073791,0.52838,141.47,69.57,6.9,19.48,18.67,36.04,60.3175,1
2029,盛餘         ,200312,13104,24.82,6.0389,1.1401,0.57044,0.14199,0.18814,0.11018,0.094542,0.32505,174.01,94.56,9.48,15.27,20.34,32,14.4641,1
2446,全懋         ,200312,12865,18,17.4757,1.2483,1.8947,0.040098,0.061506,0.11667,0.093336,0.53389,187.26,155.91,8.26,4.54,312.04,212.31,-25.8889,-1
5371,中光電       ,200312,12514,14.48,7.1683,0.76251,0.2182,0.046677,0.1058,0.036295,0.030717,1.2667,158.66,96.77,6.77,4.95,-9.3,3.97,17.4724,1
9910,豐泰         ,200312,12468,15.96,5.4845,0.9913,0.31245,0.075489,0.1006,0.088558,0.056929,0.33269,205.58,144.01,9.85,15.86,8.24,12.71,22.5564,1
2903,遠百         ,200312,12387,8.45,25.6061,0.50089,0.10913,0.004029,0.015209,0.026294,0.0042036,2.7749,43.92,32.73,23.89,56.8,95.4,108.96,47.4556,1
3222,奇景         ,200312,12310,68.53,10.3208,3.3976,1.8015,0.16908,0.23524,0.13584,0.12475,0.39132,320.85,240.04,6.03,6.32,227.14,251.06,9.4411,1
1717,長興         ,200312,11965,9.13,6.7132,0.56289,0.2949,0.037689,0.082695,0.053612,0.043978,1.1941,138,90.17,5.31,3.94,-20.63,-17.05,11.391,1
2915,潤泰全       ,200312,11781,13.44,13.0485,1.3176,1.0143,0.039019,0.10123,0.010734,0.077944,1.5945,48.86,13.93,3.58,22.71,573.81,335.25,0,1
2402,毅嘉         ,200312,11683,34.33,9.1547,1.6286,1.6247,0.089437,0.16328,0.22076,0.16285,0.82559,207.07,167.18,4.79,3.7,83.32,90.47,-6.6997,-1
6176,瑞儀         ,200312,11612,26.48,5.2749,1.1419,0.54587,0.10275,0.20375,0.12346,0.097408,0.98294,186.38,138.25,6.94,3.5,-2.38,-1.86,40.4456,1
9921,巨大         ,200312,11543,23.09,5.7153,1.1341,0.35059,0.091611,0.19815,0.065791,0.06134,1.1629,153.64,89.4,4.23,4.94,28.69,51.99,42.3993,1
1904,正隆         ,200312,11463,8.42,6.6299,0.57435,0.43718,0.052097,0.086563,0.069427,0.065894,0.66157,199.25,99.93,3.38,6.6,6.71,36.42,17.1021,1
1313,聯成         ,200312,11163,10.06,16.4918,0.74684,0.76677,0.028553,0.043813,0.035648,0.046765,0.53444,272.41,171.16,5.8,7.21,-36.47,-20.54,-8.2505,-1
2489,瑞軒         ,200312,10996,13.56,8.319,0.74834,0.35873,0.049493,0.089816,0.028126,0.043059,0.81472,393.71,338.63,13.57,5.62,-29.62,-15.56,-37.3156,-1
6191,精成科       ,200312,10978,30.55,9.2576,1.4072,0.66732,0.054147,0.10929,0.070387,0.054274,1.0184,196.48,164.13,14.74,6.05,159.27,153.41,-36.5303,-1
6285,啟碁         ,200312,10934,40.87,3.9834,1.2975,0.42841,0.17627,0.32577,0.12306,0.10756,0.84817,177.6,130.99,8.19,5.45,-5.75,0.59,-48.691,-1
2526,大陸         ,200312,10698,8.12,6.6557,0.44154,0.41942,0.029438,0.066082,0.070272,0.062749,1.2448,125.45,28.94,1.25,5.37,40.73,40.3,26.3547,1
8104,錸寶         ,200312,10664,21.65,-31.8382,1.7907,8.2319,-0.035022,-0.05611,-0.3502,-0.25814,0.60212,104.69,69.57,7.53,9.24,39.77,53.95,-57.552,-1
2430,燦坤         ,200312,10620,22.39,4.9426,0.84682,0.1264,0.032789,0.11669,0.040908,0.02559,2.5588,106.36,51.19,4.93,16.14,-7.04,-12.68,-20.0536,-1
1409,新纖         ,200312,10602,7.56,31.5,0.74851,0.51012,0.010993,0.023749,0.0076934,0.016256,1.1603,121.5,68.51,6.43,7.9,-74.9,-53.5,13.0952,1
3007,綠點         ,200312,10578,44.14,5.436,1.6246,0.7702,0.14916,0.29908,0.19435,0.14177,1.0051,312.74,258.7,7.8,5.19,125.88,111.46,57.9293,1
2106,建大         ,200312,10548,15.85,7.6202,1.0326,0.60427,0.067519,0.13635,0.086904,0.079146,1.0195,156.61,107.79,4.76,4.72,-10.99,-2.37,-1.2618,-1
5522,遠雄         ,200312,10500,11.86,19.129,0.79919,0.83994,0.014245,0.041586,0.053882,0.043764,1.9193,130.56,8.77,0.34,9.48,-61.81,-39.22,64.7555,1
2329,華泰         ,200312,10495,23.68,-8.9358,5.2159,2.694,-0.12483,-0.39969,-0.16995,-0.22922,2.2019,56.39,34.67,11.82,7.19,3.64,-3.74,-75.1689,-1
3006,晶豪科       ,200312,10357,35.79,5.5488,1.2071,0.98135,0.16012,0.21772,0.1514,0.17701,0.3597,374.7,311.07,5.15,10.85,-13.94,-10.6,26.432,1
1304,台聚         ,200312,10336,7.99,30.7308,0.64074,0.95006,0.010768,0.018944,0.062771,0.030872,0.75921,207.7,142.2,7.6,10.1,132.74,1859.12,3.1289,1
2458,義隆         ,200312,10318,22.36,9.395,1.8018,1.5088,0.14015,0.19595,0.20815,0.16411,0.39813,382.34,301.77,6.52,9.74,24.82,46.53,-35.5546,-1
2614,東森         ,200312,10031,8.38,5.5867,0.69428,0.40739,0.054097,0.13332,0.082591,0.083329,1.4644,107.02,63.73,4.28,7.96,356.58,145.38,5.1313,1
1905,華紙         ,200312,10030,13.01,13.4124,0.96299,1.1082,0.048271,0.067419,0.11839,0.082714,0.39667,581.91,388.97,6,7.1,41.63,26.85,2.9977,1
2473,思源         ,200312,10029,38.79,8.3599,1.5076,5.0181,0.12113,0.16929,0.58812,0.56412,0.39757,887.77,875.58,0,6.01,38.35,19.95,4.4857,1
3062,建漢         ,200312,9903,27.26,6.1396,1.4439,0.60216,0.087827,0.235,0.096612,0.097988,1.6757,296.12,234.3,6.56,4.64,1.45,36.63,-43.4703,-1
6139,亞翔         ,200312,9897,40.38,8.1741,1.4791,1.3514,0.12607,0.16464,0.16308,0.15038,0.30591,402.16,323.07,6.63,3.58,-19.76,-17.19,-19.5889,-1
2448,晶電         ,200312,9885,47.4,9.6933,2.0153,2.6392,0.11105,0.20058,0.25803,0.2627,0.80626,280.34,234,2.91,2.97,39.02,41.34,-41.5612,-1
2006,東鋼         ,200312,9746,8,10.9589,0.52356,0.28229,0.02102,0.047583,0.053292,0.025661,1.2637,107.86,47.77,5.78,9.09,32.09,59.49,96,1
2319,大眾         ,200312,9737,10.56,-4.4746,1.9519,0.19476,-0.079981,-0.32082,-0.021771,-0.037452,3.0112,127.7,89.12,17.22,8.03,-11.15,-32.85,-100,-1
2441,超豐         ,200312,9616,14.7,4.2486,0.86828,0.76126,0.13121,0.20385,0.21019,0.1788,0.55353,340.96,303.63,14.3,3.83,43.37,46.14,-4.4898,-1
2416,世平         ,200312,9584,22.33,9.4619,0.97341,0.1276,0.027559,0.10086,0.027192,0.013223,2.6599,164.91,91.03,6.42,5.83,12,35.11,-17.4653,-1
2605,新興         ,200312,9529,9.86,3.0432,0.52419,1.2529,0.078136,0.16603,0.37049,0.41149,1.1249,182.67,171.61,0,26.95,79.65,119.09,80.6288,1
2350,環電         ,200312,9466,8.85,7.6293,0.66045,0.14532,0.035229,0.086213,0.023643,0.018967,1.4472,141.91,102.35,11.21,5.69,20.44,181.31,-6.4407,-1
6286,立錡         ,200312,9466,57.23,6.9623,2.7149,1.4566,0.27819,0.39016,0.19914,0.2093,0.40251,314.18,247.89,6.71,9.4,95.42,102.02,-48.873,-1
2374,佳能         ,200312,9425,16.92,9.4525,1.2068,0.52628,0.061437,0.12379,0.014644,0.055955,1.0149,128.15,80,8.87,6.89,165.35,1251.67,-43.7352,-1
5903,全家         ,200312,9345,31.97,10.6923,2.2186,0.24225,0.077913,0.20726,0.025628,0.022622,1.6601,102.67,78.86,21.46,88.83,18.39,34.58,16.9847,1
2492,華新科       ,200312,9333,18.83,35.5283,0.74901,1.0195,0.010831,0.01884,0.033081,0.026198,0.73941,167.56,124.29,3.03,2.92,-23.9,-17.15,-28.5714,-1
1522,堤維西       ,200312,9176,31.32,10.6894,1.5036,0.92444,0.055533,0.13983,0.11233,0.086561,1.5179,106.15,73.09,7.26,3.33,-26.07,-23.92,-24.8404,-1
1312,國喬         ,200312,9117,14.03,-7.3073,2.0512,0.54485,-0.061998,-0.23456,0.066163,-0.071555,2.7833,69.73,45.11,13.54,7.15,-24.45,-1000.92,-1.7106,-1
2342,茂矽         ,200312,9113,12.89,-11.9352,5.3708,2.0925,-0.16335,-0.39377,-0.25584,-0.15862,1.4106,60.73,24.61,14.77,22.94,32.67,72.21,-30.8766,-1
1314,中石化       ,200312,9041,5.05,28.0556,0.5778,0.47108,0.0058101,0.018893,0.0032197,0.015409,2.2518,128.67,79.83,11.05,7.6,20.94,115.72,37.4257,1
1311,福聚         ,200312,8927,21.44,8.4078,1.2854,0.58056,0.11576,0.15278,0.095096,0.069026,0.31978,319.06,226.91,10.53,19.2,37.65,78.3,3.1716,1
5203,訊連         ,200312,8871,72.92,9.9482,1.9918,2.9703,0.15541,0.19927,0.31269,0.29852,0.28225,778.4,770.57,13.33,7.02,63.96,51.12,-31.5551,-1
2103,台橡         ,200312,8868,7.77,8.1789,0.61085,0.41418,0.043033,0.070282,0.071838,0.050766,0.63322,117.31,71.54,6.87,9.16,321.06,1004.73,0.9009,1
1527,鑽全         ,200312,8816,32.77,6.035,1.6883,1.6979,0.20175,0.28003,0.37475,0.28159,0.38799,190.04,158.16,5.54,6.36,19.34,19.39,21.9713,1
5478,智冠         ,200312,8787,53.78,4.4742,1.3149,1.3401,0.18751,0.23203,0.30783,0.29467,0.2374,489.81,448.1,3.3,4.99,1355.06,191.81,-30.9223,-1
2477,美隆電       ,200312,8629,24.99,5.95,1.4231,0.9777,0.14423,0.21263,0.16773,0.16443,0.47429,255.06,199.09,8.95,4.18,-3.26,45.95,-29.6118,-1
1239,味丹         ,200312,8627,23,33.8235,1.4848,0.82202,0.014732,0.043755,0.010749,0.024227,1.9701,109.6,73.02,4.8,6.3,-70.74,64.95,-100,-1
1507,永大         ,200312,8627,14.96,10.6857,0.82288,0.98356,0.050509,0.071754,0.12304,0.092258,0.42061,252.55,177.04,3.1,3.79,0.11,17.76,-4.4786,-1
2404,漢唐         ,200312,8611,22.15,6.0519,1.2607,0.51536,0.10365,0.20173,0.096834,0.082474,0.94621,208.36,102.15,4.91,6.11,-9.26,38.78,-22.6185,-1
3063,飛信         ,200312,8434,28.06,15.5889,2.142,1.463,0.080256,0.13754,0.090082,0.093965,0.71379,85.56,71.43,17.59,4.6,-18.06,2.19,-45.9016,-1
6153,嘉聯益       ,200312,8408,24.32,9.1774,1.504,0.99877,0.060839,0.13239,0.10219,0.087931,1.1761,259.98,190.19,4.09,4.05,327.59,247.95,4.0707,1
3010,華立         ,200312,8397,25.42,5.2848,1.11,0.39994,0.098887,0.2042,0.069796,0.075617,1.065,167.06,121.14,6.97,3.56,-7.66,24.18,-7.081,-1
2316,楠梓電       ,200312,8345,16.75,16.5842,1.0201,0.89048,0.032417,0.059568,0.044258,0.053823,0.83754,124.14,101.67,10.71,4.54,-34.34,-9.87,-19.2836,-1
1723,中碳         ,200312,8267,21.56,4.6972,1.3268,1.3467,0.14505,0.28219,0.27709,0.28647,0.94546,157.24,153.11,17.32,15.69,51.44,52,26.9017,1
3026,禾伸堂       ,200312,8235,27.23,8.6444,1.1672,0.58097,0.079141,0.13039,0.090875,0.064907,0.64762,358.25,255.54,7.64,3.8,25.45,15.24,-16.3055,-1
1714,和桐         ,200312,8185,11.55,8.3696,0.92474,0.35064,0.046383,0.091692,0.044123,0.042619,0.97683,152.99,128.1,15.51,8.62,-3.42,0.76,-18.355,-1
2707,晶華         ,200312,8172,73.23,23.8534,4.9681,6.6212,0.14905,0.19148,0.33956,0.27764,0.28468,299.55,290.2,89.35,23.68,-8.94,-8.33,10.6377,1
3022,威達電       ,200312,8121,29.82,7.6856,1.8826,1.4119,0.20235,0.24519,0.21725,0.1839,0.2117,345.06,205.16,4.1,8.95,50.53,53.43,-42.4212,-1
3059,華晶科       ,200312,8105,20.32,3.9228,0.91614,0.23579,0.097499,0.23345,0.072658,0.060153,1.3944,302.53,265.42,14.2,6.96,30.9,22.1,-46.4075,-1
3046,建碁         ,200312,8064,43.86,30.8873,2.4007,0.57469,0.034881,0.080469,0.01173,0.01922,1.3069,152.85,95.69,6.55,9.17,-74.79,-58.25,-55.1528,-1
5305,敦南         ,200312,7983,14.65,7.2886,1.0639,0.68715,0.086792,0.14404,0.10213,0.093052,0.65959,163.05,121.5,8.84,5.51,96.38,80.44,15.4266,1
2102,泰豐         ,200312,7948,19.32,3.3954,1.0131,1.0201,0.17632,0.29492,0.14207,0.2969,0.67269,187.52,152.27,6.82,4.42,19.59,163.24,-18.323,-1
2534,宏盛         ,200312,7897,8.61,-25.3235,0.58215,5.6275,-0.0099338,-0.022912,-0.32577,-0.22136,1.3065,231.15,7.83,0.06,31.22,29.53,65.39,20.3252,1
3024,憶聲         ,200312,7871,19.4,5.6725,1.161,0.39901,0.087914,0.17533,0.089428,0.064945,0.99433,197.74,114.32,3.59,12.37,20.78,23.71,-25.6701,-1
2908,特力         ,200312,7822,13.55,27.6531,1.0052,0.25111,0.017116,0.035269,0.0017089,0.0093542,1.0606,206.25,174.84,31.46,7.19,-92.75,-79.04,-1.107,-1
3044,健鼎         ,200312,7745,15.72,4.882,0.84881,0.50417,0.068501,0.15761,0.11491,0.093606,1.3009,135.38,112.76,11.22,4.01,54.26,47,49.4911,1
2366,亞旭         ,200312,7732,17.44,18.9565,1.217,0.38721,0.024052,0.065288,0.02595,0.020768,1.7144,125.31,58.27,4.7,6.02,-56.85,-63.69,3.1537,1
6277,宏正科       ,200312,7676,44.65,6.9118,1.5772,1.4076,0.18024,0.22637,0.24786,0.20355,0.25596,357.34,296.1,5.36,6.78,-3.41,-0.89,-20.6271,-1
2491,吉祥全       ,200312,7619,50.94,231.5455,2.2998,4.0817,0.0051832,0.0079955,0.064535,0.014356,0.54259,130.54,57.39,15.5,3.1,136.45,73.6,-85.9246,-1
2010,春源         ,200312,7606,9.32,5.0108,0.55377,0.26606,0.050389,0.1045,0.061593,0.053178,1.0738,159.28,88.94,3.78,4.01,12.99,8.03,37.1245,1
2485,兆赫         ,200312,7595,20.95,9.3111,1.3176,1.1085,0.10735,0.1397,0.14771,0.11757,0.30133,257.32,208.08,7.14,5.35,83.61,137.21,-34.5107,-1
2403,友尚         ,200312,7565,17.21,6.4216,0.63412,0.10978,0.041756,0.094015,0.029024,0.016883,1.2515,165.04,85.27,10.71,6.63,17.61,35.19,-31.4933,-1
2515,中工         ,200312,7535,4.42,63.1429,0.37713,0.541,0.0022488,0.0055702,0.009616,0.0080049,1.477,140.65,25.57,0.56,3.08,-13.33,18.24,26.0181,1
20042330,台積電       ,200412,1174224,33.05,8.3249,1.9226,2.9829,0.18483,0.23134,0.344,0.35891,0.25164,288.57,244.21,10.21,9.54,72.48,95.38,35.9455,1
2412,中華電       ,200412,602982,38.09,7.3675,1.0231,2.0132,0.10674,0.13884,0.32676,0.27313,0.30067,67.5,53.19,69.94,13.26,2.26,2.81,-1.7327,-1
6505,台塑化       ,200412,481417,36.75,6.0744,1.7181,0.88554,0.14207,0.28064,0.15991,0.14466,0.97536,211.6,113.5,8.79,11.25,156.7,165.42,13.6871,-1
2317,鴻海         ,200412,474960,56.38,6.1216,1.5144,0.3363,0.098092,0.24077,0.062044,0.054944,1.4546,135.76,95.99,9.34,5.88,27.07,20.7,51.011,1
2303,聯電         ,200412,364735,18.13,9.5926,1.1563,2.3824,0.084621,0.11575,0.16879,0.24648,0.36787,363.23,323.87,10.05,8.12,123.89,128.71,1.1583,-1
2002,中鋼         ,200412,354023,17.55,3.3365,0.9365,0.90046,0.19914,0.27893,0.32898,0.26902,0.40067,233.22,154.38,4.7,63.28,41.08,39.6,-16.0684,-1
1303,南亞         ,200412,339353,28.92,4.6421,1.1319,0.92249,0.12915,0.24241,0.12041,0.19868,0.877,182.07,107.89,6.18,6.78,100.2,153.14,6.9848,-1
1326,台化         ,200412,295009,33.66,3.9787,1.186,1.122,0.18844,0.29815,0.18734,0.28201,0.58219,198.56,117.57,5.99,13.56,102.68,133.15,4.1295,-1
1301,台塑         ,200412,277692,30.65,4.2987,1.154,1.1318,0.16414,0.2686,0.16016,0.26342,0.63637,196.31,127.53,7.74,18.23,147.03,118.89,7.6672,-1
2409,友達         ,200412,227574,31.54,5.4192,1.1947,0.92792,0.12121,0.21417,0.17017,0.16634,0.76689,111.47,74.82,9.94,8.93,76.1,78.56,20.7356,1
2357,華碩         ,200412,215721,223.47,37.8122,6.8675,2.2817,0.095949,0.18135,0.058757,0.060386,0.89011,193.73,123.22,5.68,6.93,34.99,30.8,35.7677,1
2382,廣達         ,200412,177113,34.53,8.9456,1.6173,0.3191,0.06896,0.18385,0.032898,0.036281,1.6661,124.44,101.35,12.92,6.94,-16.4,-9.64,-10.5705,-1
3045,台灣大       ,200412,173537,28.67,8.0761,1.7178,2.5215,0.13282,0.20177,0.34808,0.30199,0.5191,174.46,165.22,976.5,8.52,16.33,23.62,-12.5916,-1
2454,聯發科       ,200412,166176,121.41,6.4821,2.1735,2.2856,0.29959,0.3347,0.36833,0.35324,0.11721,874.59,778.91,7.7,11.1,-0.04,-12.77,106.6963,1
3009,D 奇美電     ,200412,163428,29.52,6.5022,1.1696,0.97555,0.083871,0.17692,0.1557,0.1458,1.1094,117.44,70.53,6.49,6.38,120.51,143.57,31.8767,1
4904,遠傳         ,200412,147928,29.63,7.9013,1.6334,1.7378,0.12918,0.20144,0.28036,0.21434,0.5594,81.51,63.19,40.69,13.05,120.59,70.73,3.915,-1
2353,宏碁         ,200412,109901,33.22,9.8284,1.125,0.3033,0.056336,0.1127,0.016917,0.031161,1.0004,141.96,116.96,17.52,7.28,106.81,-4.2,75.1957,1
2324,仁寶         ,200412,105822,20.22,10.3692,1.1541,0.28812,0.05119,0.10854,0.046309,0.028605,1.1204,149.93,120.98,13.85,5.5,-8.6,-38.96,1.088,-1
